proofed,bandnumb,bandseen,location,status,nuegg,nuch,bandgap,subcolony,flagged,chick1size,chick2size,chick1age,chick2age,sex,sexhow,nestpos,date,initials,notes,lat,lon,datum,orig_col,colony
1,74752,"Y","B","P/FBN",0,0,0,""," ","","",0,0,"M","SIZE",4,11/14/2021,"GB","",-77.449515,169.225978,"WGS84","CROZ","CROZ"
1,73352,"Y","B","INC",2,0,2,"","Y","","",0,0,"M","TIME",3,11/14/2021,"GB","EV AND BAX",-77.451153,169.229455,"WGS84","BIRD","CROZ"
1,79191,"Y","B","P/INC",1,0,0,""," ","","",0,0,"M","SIZE",1,11/14/2021,"GB","",-77.451703,169.229685,"WGS84","CROZ","CROZ"
1,48840,"Y","B","P/INC",8,0,0,"","Y","","",0,0,"U","",5,11/14/2021,"GB","",-77.451612,169.231468,"WGS84","CROZ","CROZ"
1,79483,"Y","M","PBN",0,0,0,"12"," ","","",0,0,"M","TIME",2,11/14/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71362,"N","M","INC",8,0,9,"18"," ","","",0,0,"U","",3,11/14/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69555,"N","M","INC",9,0,9,"17"," ","","",0,0,"U","",0,11/14/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50936,"Y","M","INC",9,0,9,"1"," ","","",0,0,"M","TIME",0,11/14/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70880,"Y","M","INC",1,0,2,"36"," ","","",0,0,"M","TIME",3,11/14/2021,"GB","",-77.452485,169.235999,"WGS84","CROZ","CROZ"
1,69928,"Y","M","P/INC",1,0,0,"38"," ","","",0,0,"M","SIZE",6,11/14/2021,"GB","AT LYT",-77.452585,169.235326,"WGS84","CROZ","CROZ"
1,71915,"Y","M","INC",1,0,0,"2","Y","","",0,0,"M","TIME",5,11/14/2021,"GB","",-77.452607,169.234692,"WGS84","CROZ","CROZ"
1,65677,"Y","M","P/INC",9,0,0,"2"," ","","",0,0,"M","SIZE",6,11/14/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71632,"Y","M","P/INC",1,0,0,"2"," ","","",0,0,"F","SIZE",3,11/14/2021,"GB","",-77.452802,169.234677,"WGS84","CROZ","CROZ"
1,70349,"Y","M","P/INC",2,0,1,"40"," ","","",0,0,"M","SIZE",4,11/14/2021,"GB","",-77.452907,169.236337,"WGS84","CROZ","CROZ"
1,66102,"Y","M","P/INC",1,0,0,"40"," ","","",0,0,"M","TIME",3,11/14/2021,"GB","BUT LOOKS F BY SIZE",-77.452885,169.236212,"WGS84","CROZ","CROZ"
1,65272,"Y","M","P/PBN",0,0,0,"40"," ","","",0,0,"M","SIZE",2,11/14/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50197,"Y","N","P/FBN",0,0,2,""," ","","",0,0,"M","BS",2,11/14/2021,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,66027,"Y","M","P/INC",9,0,1,"MIS"," ","","",0,0,"M","SIZE",2,11/14/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,75469,"Y","N","FBN",0,0,1,""," ","","",0,0,"M","TIME",1,11/14/2021,"AS","GPSD",-77.452303,169.227186,"WGS84","CROZ","CROZ"
1,74729,"Y","M","KC/FBN",0,0,0,"31A"," ","","",0,0,"F","SIZE",1,11/14/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,74774,"Y","M","WBN",0,0,0,"33"," ","","",0,0,"M","TIME",1,11/14/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51491,"Y","M","P/INC",1,0,0,"23","Y","","",0,0,"F","BS",3,11/14/2021,"AS","",-77.452634,169.229719,"WGS84","CROZ","CROZ"
1,65852,"Y","M","P/INC",9,0,0,"35"," ","","",0,0,"M","SIZE",2,11/14/2021,"GB","SITTING TIGHT!",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,79162,"Y","M","P/INC",1,0,1,"8","Y","","",0,0,"M","BS",2,11/14/2021,"AS","",-77.452784,169.230292,"WGS84","CROZ","CROZ"
1,71329,"Y","C","P/INC",1,0,9,""," ","","",0,0,"U","",0,11/14/2021,"GB","",-77.453956,169.225080,"WGS84","CROZ","CROZ"
1,72062,"Y","M","PBN",0,0,0,"2"," ","","",0,0,"M","TIME",2,11/14/2021,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72815,"Y","M","P/FBN",0,0,1,"2"," ","","",0,0,"F","",7,11/14/2021,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72140,"Y","M","PBN",0,0,0,"2"," ","","",0,0,"U","",7,11/14/2021,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71915,"Y","M","INC",8,0,1,"2","Y","","",0,0,"M","TIME",4,11/14/2021,"AS","GB FLAGGED",-77.452607,169.234692,"WGS84","CROZ","CROZ"
1,72030,"Y","M","P/FBN",0,0,1,"3A"," ","","",0,0,"F","BS",1,11/14/2021,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69828,"Y","M","P/INC",1,0,0,"2","Y","","",0,0,"M","",4,11/14/2021,"AS","",-77.452690,169.233634,"WGS84","CROZ","CROZ"
1,71462,"Y","M","P/SC",0,0,0,"3A"," ","","",0,0,"F","BS",1,11/14/2021,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71439,"Y","M","INC",1,0,1,"3A","Y","","",0,0,"M","TIME",2,11/14/2021,"AS","",-77.452919,169.234214,"WGS84","CROZ","CROZ"
1,70770,"Y","M","INC",2,0,1,"3","Y","","",0,0,"M","TIME",1,11/14/2021,"AS","",-77.452998,169.233069,"WGS84","CROZ","CROZ"
1,71485,"Y","M","INC",1,0,1,"5"," ","","",0,0,"M","TIME",2,11/14/2021,"AS","NEEDS FLAG",-77.453092,169.231623,"WGS84","CROZ","CROZ"
1,72039,"Y","B","INC",2,0,1,"","N","","",0,0,"M","TIME",14,11/14/2021,"DK","@LYT, NOT REFLAGGED",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,47953,"Y","N","INC",9,0,0,"","N","","",0,0,"U","",6,11/14/2021,"DK","UNABLE TO SEE NEST CONTENTS FULLY",-77.452353,169.227207,"WGS84","CROZ","CROZ"
1,50197,"Y","N","P/FBN",0,0,0,"","N","","",0,0,"F","SIZE",2,11/14/2021,"DK","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72039,"Y","B","KC/FBN",0,0,1,"","N","","",0,0,"M","EV",14,11/12/2021,"DK","BB EV-ING NEXT TO UB AT LYT'S NEST SITE. THOUGHT THEY WERE PAIRED LAST TIME I WAS HERE BUT MAYBE NOT? ALSO MALE BY MATE TM",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48379,"Y","M","P/INC",2,0,0,"7","N","","",0,0,"M","BS",2,11/14/2021,"AS","NEEDS FLAG",-77.453028,169.230048,"WGS84","CROZ","CROZ"
1,72148,"N","M","INC",2,0,9,"23","N","","",0,0,"U","",1,11/15/2021,"DK","ONLY UB PRESENT ON FLAGGED NEST",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50395,"Y","M","P/INC",1,0,0,"23","Y","","",0,0,"F","SIZE",1,11/15/2021,"DK","GPSD",-77.452594,169.229487,"WGS84","CROZ","CROZ"
1,51491,"Y","M","P/INC",8,0,0,"23","N","","",0,0,"U","",3,11/15/2021,"DK","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,79483,"Y","M","PBN",0,0,0,"12","N","","",0,0,"U","",3,11/15/2021,"DK","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48391,"N","M","INC",2,0,9,"20","N","","",0,0,"U","",2,11/15/2021,"DK","ONLY UB",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71362,"N","M","INC",8,0,9,"18","N","","",0,0,"U","",3,11/15/2021,"DK","UB ONLY",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71329,"Y","C","P/INC",1,0,9,""," ","","",0,0,"U","",0,11/15/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65831,"Y","C","INC",9,0,0,""," ","","",0,0,"U","",1,11/15/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65852,"Y","M","P/INC",1,0,9,"35"," ","","",0,0,"U","",0,11/15/2021,"GB","",-77.453624,169.229254,"WGS84","CROZ","CROZ"
1,79370,"Y","M","P/FBN",0,0,0,"35"," ","","",0,0,"M","SIZE",7,11/15/2021,"GB","FLAGGED EVEN THOUGH NO EGGS BECAUSE IT IS A LONG WAY IN TO THIS NEST AND I DONT WANT TO DISTURB EVERYONE AGAIN!",-77.453701,169.228316,"WGS84","CROZ","CROZ"
1,74729,"Y","M","P/WBN",0,0,0,"31A"," ","","",0,0,"F","SIZE",1,11/15/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65778,"Y","M","P/PBN",0,0,1,"31"," ","","",0,0,"F","COP",3,11/15/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,74990,"Y","M","P/PBN",0,0,2,"34-35"," ","","",0,0,"F","COP",1,11/15/2021,"GB","",-77.453675,169.227374,"WGS84","CROZ","CROZ"
1,74869,"Y","M","SC",0,0,0,""," ","","",0,0,"M","TIME",1,11/15/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,66027,"Y","M","P/INC",9,0,1,"MIS"," ","","",0,0,"U","",2,11/15/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65817,"Y","L","P/INC",1,0,1,"LIS"," ","","",0,0,"F","TM",1,11/15/2021,"GB","",-77.453624,169.235059,"WGS84","CROZ","CROZ"
1,66199,"Y","L","W",0,0,2,"LIS"," ","","",0,0,"U","",0,11/15/2021,"GB","EVICTED FROM HIS PREVIOUS SPOT - W/STD NEARBY",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,74569,"Y","L","P/INC",1,0,2,""," ","","",0,0,"M","SIZE",1,11/15/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65272,"Y","M","P/PBN",0,0,0,"40"," ","","",0,0,"M","SIZE",1,11/15/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70349,"Y","M","P/INC",2,0,1,"40"," ","","",0,0,"M","SIZE",5,11/15/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,66102,"Y","M","P/PBN",0,0,0,"40"," ","","",0,0,"U","",3,11/15/2021,"GB","FLAGGED EVEN THOUGH NO EGG BECAUSE I WAS ALREADY THERE AND COULD HAVE SWORN THERE WAS AN EGG YESTERDAY?",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,68038,"Y","M","P/INC",9,0,0,"40"," ","","",0,0,"U","",4,11/15/2021,"GB","",0.000000,0.000000,"WGS84","BIRD","CROZ"
1,5902,"Y","P","INC",2,0,0,""," ","","",0,0,"M","TIME",2,11/15/2021,"AS","",0.000000,0.000000,"WGS84","BIRD","CROZ"
1,46746,"Y","P","INC",2,0,1,"","Y","","",0,0,"M","TIME",2,11/15/2021,"AS","@LYT",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50494,"Y","P","P/FBN",0,0,1,""," ","","",0,0,"M","HS",5,11/15/2021,"AS","1 NEST DOWNHILL FROM LYT",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,46226,"Y","P","P/FBN",0,0,0,""," ","","",0,0,"M","HS",1,11/15/2021,"AS","NEAR LYT",-77.454947,169.231791,"WGS84","CROZ","CROZ"
1,71376,"Y","P","FBN",0,0,0,""," ","","",0,0,"M","TIME",1,11/15/2021,"AS","1 NEST RIGHT (FACING UPHILL) FROM LYT",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69286,"Y","M","P/INC",1,0,1,"8","Y","","",0,0,"F","TM",3,11/15/2021,"AS","",-77.452819,169.230254,"WGS84","CROZ","CROZ"
1,48379,"Y","M","INC",2,0,0,"7","Y","","",0,0,"M","TIME",2,11/15/2021,"AS","",-77.453029,169.229974,"WGS84","CROZ","CROZ"
1,31884,"Y","M","P/INC",2,0,0,"5","Y","","",0,0,"M","MTM",4,11/15/2021,"AS","",-77.452998,169.231429,"WGS84","CROZ","CROZ"
1,71485,"Y","M","INC",1,0,1,"5","Y","","",0,0,"M","TIME",2,11/15/2021,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69361,"Y","C","P/INC",1,0,2,"","Y","","",0,0,"F","TM",3,11/15/2021,"AS","WORN PATCHES ON FLIPPERS. 2 NESTS FROM LYT. SAD BAX.",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69449,"N","C","INC",2,0,9,""," ","","",0,0,"F","TIME",3,11/15/2021,"AS","UB AT LYT, NO BB AROUND",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48391,"N","M","INC",8,0,9,"20","N","","",0,0,"F","TIME",2,11/18/2021,"DK","ONLY UB SEEN. BB SEXED F BY TIME",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71362,"N","M","INC",8,0,9,"18","N","","",0,0,"F","TIME",3,11/18/2021,"DK","ONLY UB SEEN. BB SEXED F BY TIME",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65272,"Y","M","P/INC",1,0,0,"40","Y","","",0,0,"M","SIZE",1,11/18/2021,"GB","",-77.452995,169.236504,"WGS84","CROZ","CROZ"
1,71896,"Y","M","INC",2,0,0,"40"," ","","",0,0,"M","TIME",9,11/18/2021,"GB","",-77.452979,169.236353,"WGS84","CROZ","CROZ"
1,66027,"Y","M","P/INC",2,0,1,"MIS"," ","","",0,0,"M","SIZE",2,11/18/2021,"GB","",-77.453232,169.234565,"WGS84","CROZ","CROZ"
1,71091,"Y","M","INC",2,0,0,"WB2"," ","","",0,0,"M","TIME",2,11/18/2021,"GB","",-77.453155,169.234866,"WGS84","CROZ","CROZ"
1,70437,"N","L","INC",9,0,9,""," ","","",0,0,"U","",0,11/18/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70581,"Y","QR","SC",0,0,0,"","Y","","",0,0,"M","TIME",6,11/18/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71050,"N","QR","INC",9,0,9,""," ","","",0,0,"U","",0,11/18/2021,"GB","NEED TO MOVE FLAG TO CLARIFY WHICH NEST; BB F BECAUSE UB M ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71721,"N","QR","INC",2,0,9,"","Y","","",0,0,"U","",0,11/18/2021,"GB","BANDED BIRD FEMALE BECAUSE UB MALE ON",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70762,"Y","L","P/FBN",0,0,1,"LCITY"," ","","",0,0,"F","MEV",7,11/18/2021,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71528,"Y","L","P/PBN",0,0,0,"LHUMP"," ","","",0,0,"F","MEV",1,11/18/2021,"AS","BB GATHERING ROCKS",-77.453057,169.237489,"WGS84","CROZ","CROZ"
1,70189,"Y","L","P/PBN",0,0,1,"LCITY"," ","","",0,0,"F","BS",3,11/18/2021,"AS","1 NEST FROM LYT",-77.453291,169.237404,"WGS84","CROZ","CROZ"
1,70447,"Y","L","P/INC",2,0,0,"LBCH","Y","","",0,0,"M","BS",1,11/18/2021,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,74580,"Y","L","P/INC",1,0,1,"","Y","","",0,0,"U","",1,11/18/2021,"AS","M? TWO BIRDS VERY CLOSE IN SIZE",-77.453806,169.238064,"WGS84","CROZ","CROZ"
1,70147,"Y","E","INC",2,0,0,""," ","","",0,0,"M","TIME",1,11/18/2021,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51548,"Y","D","INC",8,0,1,""," ","","",0,0,"M","TIME",2,11/18/2021,"AS","@LYT, DID NOT RE-FLAG OR REMARK FLAG",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,66336,"Y","HK","INC",2,0,1,"","Y","","",0,0,"M","TIME",9,11/18/2021,"AS","",0.000000,0.000000,"WGS84","BIRD","CROZ"
1,70147,"Y","E","INC",8,0,0,""," ","","",0,0,"M","TIME",1,11/19/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48221,"Y","L","P/INC",9,0,9,""," ","","",0,0,"F","SIZE",6,11/19/2021,"GB","ONE TERRITORY BEHIND LYT",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,75266,"Y","C","P/FBN",0,0,9,""," ","","",0,0,"M","SIZE",1,11/19/2021,"GB","RIGHT NEXT TO 71329!?",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71329,"N","C","INC",9,0,9,""," ","","",0,0,"F","TIME",0,11/19/2021,"GB","SEXED BY UB M ON NEST",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,50395,"Y","M","P/INC",8,0,0,"23","N","","",0,0,"M","SIZE",2,11/19/2021,"DK","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72148,"N","M","INC",8,0,9,"23","N","","",0,0,"F","TIME",2,11/19/2021,"DK","UB ONLY",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,51491,"N","M","INC",8,0,9,"23","N","","",0,0,"F","TIME",3,11/19/2021,"DK","UB ONLY",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,66027,"Y","M","P/INC",2,0,1,"MIS","N","","",0,0,"U","",3,11/19/2021,"DK","MALE? MATE MIGHT HAVE TM BUT LOOKED BIGGER",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71091,"Y","M","INC",2,0,0,"WB2","N","","",0,0,"U","",2,11/19/2021,"DK","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70545,"Y","M","INC",1,0,1,"18","Y","","",0,0,"M","EV",2,11/18/2021,"DK","BB EV-ING AS HE STANDS OVER EGG?? FLAG/GPSD",-77.452005,169.231282,"WGS84","CROZ","CROZ"
1,79231,"Y","M","SC",0,0,0,"18","N","","",0,0,"M","EV",4,11/18/2021,"DK","CAN YOU SADLY EV? THIS BIRD WAS",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,81934,"Y","M","DEAD",0,0,0,"17-18","N","","",0,0,"U","",0,11/18/2021,"DK","BAND REMOVED FROM DEAD CHICK (NEARLY FLEDGED) BETWEEN 17-18",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69555,"N","M","INC",8,0,9,"17","N","","",0,0,"F","TIME",1,11/18/2021,"DK","UB ONLY",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,79335,"Y","M","P/WBN",0,0,1,"27","Y","","",0,0,"M","SIZE",2,11/19/2021,"AS","",-77.452717,169.227401,"WGS84","CROZ","CROZ"
1,72079,"Y","M","P/INC",1,0,0,"8","Y","","",0,0,"F","TM",1,11/19/2021,"AS","BB WAS INTERACTING W/UB ON NEST BUT WAS GONE BY THE TIME I FLAGGED. MAYBE JUST WENT TO GET SNOW?",-77.452814,169.230958,"WGS84","CROZ","CROZ"
1,31884,"Y","M","INC",9,0,1,"5"," ","","",0,0,"M","TIME",3,11/19/2021,"AS","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72030,"Y","M","P/INC",2,0,1,"3A","Y","","",0,0,"F","BS",1,11/19/2021,"AS","",-77.452876,169.233797,"WGS84","CROZ","CROZ"
1,74990,"N","M","WBN",0,0,9,"34-35","Y","","",0,0,"U","",1,11/20/2021,"GB","DID NOT SEE BB; FLAGGED NEST FROM MEMORY - WILL NEED TO CONFIRM. UB ON EGGS (INC 2)",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,75294,"Y","M","INC",9,0,1,"33"," ","","",0,0,"M","TIME",3,11/20/2021,"GB","MAYBE INC 2?\",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,75278,"Y","M","SC",0,0,1,"33"," ","","",0,0,"M","TIME",1,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65852,"Y","M","INC",1,0,1,"34-35"," ","","",0,0,"M","TIME",2,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,79370,"N","M","INC",9,0,9,"34-35"," ","","",0,0,"U","",0,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,75399,"Y","M","P/WBN",0,0,1,"34-35"," ","","",0,0,"F","SIZE",6,11/20/2021,"GB","",-77.453647,169.228853,"WGS84","CROZ","CROZ"
1,75295,"Y","M","INC",9,0,2,"32"," ","","",0,0,"M","TIME",2,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,75179,"Y","M","PBN",0,0,1,"32"," ","","",0,0,"M","TIME",1,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,74869,"Y","M","FBN",0,0,1,"31"," ","","",0,0,"M","TIME",1,11/20/2021,"GB","",-77.453261,169.229126,"WGS84","CROZ","CROZ"
1,65778,"Y","M","P/INC",2,0,2,"31"," ","","",0,0,"F","SIZE",3,11/20/2021,"GB","",-77.453382,169.230429,"WGS84","CROZ","CROZ"
1,71485,"Y","M","INC",9,0,0,"5"," ","","",0,0,"M","TIME",2,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,74722,"Y","M","FBN",0,0,0,"5A"," ","","",0,0,"M","TIME",1,11/20/2021,"GB","GATHERING PEBBLES",-77.453138,169.231823,"WGS84","CROZ","CROZ"
1,75371,"Y","M","SC",0,0,2,"3"," ","","",0,0,"M","EV",4,11/20/2021,"GB","",-77.453087,169.233082,"WGS84","CROZ","CROZ"
1,66027,"Y","M","INC",9,0,9,"MIS"," ","","",0,0,"U","",0,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71091,"Y","M","INC",9,0,9,"WB2"," ","","",0,0,"U","",0,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71896,"Y","M","INC",9,0,9,"40"," ","","",0,0,"U","",0,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,65272,"Y","M","P/INC",9,0,9,"40"," ","","",0,0,"U","",0,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70349,"Y","M","INC",2,0,9,"40"," ","","",0,0,"U","",0,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,66102,"Y","M","P/INC",1,0,9,"40"," ","","",0,0,"U","",0,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,66038,"Y","M","P/INC",2,0,1,"39"," ","","",0,0,"F","SIZE",4,11/20/2021,"GB","",-77.452923,169.235653,"WGS84","CROZ","CROZ"
1,71915,"Y","M","INC",9,0,1,"2"," ","","",0,0,"M","TIME",5,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,69928,"Y","M","INC",2,0,1,"38"," ","","",0,0,"M","TIME",5,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,70880,"Y","M","INC",9,0,9,"36"," ","","",0,0,"U","",0,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72873,"Y","M","P/FBN",0,0,9,"1"," ","","",0,0,"M","SIZE",0,11/20/2021,"GB","",-77.452390,169.234795,"WGS84","CROZ","CROZ"
1,71912,"Y","M","P/PBN",0,0,0,"2"," ","","",0,0,"M","SIZE",2,11/20/2021,"GB","",-77.452496,169.234264,"WGS84","CROZ","CROZ"
1,72815,"Y","M","P/INC",1,0,1,"2","Y","","",0,0,"F","SIZE",7,11/20/2021,"GB","STEALING MAD ROCKS; SHE IS A PRO AT THE MINIMAL FLIRT AND STEAL",-77.452610,169.234429,"WGS84","CROZ","CROZ"
1,72140,"Y","M","P/PBN",0,0,0,"2"," ","","",0,0,"M","MTM",7,11/20/2021,"GB","",-77.452556,169.234640,"WGS84","CROZ","CROZ"
1,74912,"Y","M","P/SC",0,0,0,"1"," ","","",0,0,"U","",1,11/20/2021,"GB","",-77.452428,169.234234,"WGS84","CROZ","CROZ"
1,70756,"Y","M","P/PBN",0,0,1,"1"," ","","",0,0,"F","SIZE",3,11/20/2021,"GB","",-77.452436,169.234478,"WGS84","CROZ","CROZ"
1,50936,"Y","M","INC",2,0,9,"1"," ","","",0,0,"M","TIME",0,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72079,"Y","M","P/INC",9,0,0,"8"," ","","",0,0,"U","",1,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,75294,"Y","M","INC",2,0,2,"33","Y","","",0,0,"M","TIME",3,11/20/2021,"AS","",-77.453421,169.227735,"WGS84","CROZ","CROZ"
1,69286,"N","M","INC",9,0,9,"8"," ","","",0,0,"U","",0,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,75278,"Y","M","PBN",0,0,1,"33"," ","","",0,0,"M","TIME",1,11/20/2021,"AS","GPSD",-77.453441,169.227393,"WGS84","CROZ","CROZ"
1,79162,"Y","M","INC",9,0,0,"8"," ","","",0,0,"M","TIME",2,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,72148,"N","M","INC",9,0,9,"23"," ","","",0,0,"U","",2,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,75179,"Y","M","SC",0,0,1,"32"," ","","",0,0,"M","TIME",2,11/20/2021,"AS","GPSD",-77.453374,169.228221,"WGS84","CROZ","CROZ"
1,75295,"Y","M","SC",0,0,2,"32"," ","","",0,0,"M","TIME",2,11/20/2021,"AS","GPSD",-77.453339,169.228020,"WGS84","CROZ","CROZ"
1,50395,"Y","M","P/INC",9,0,9,"23"," ","","",0,0,"F","SIZE",3,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,74816,"Y","M","PBN",0,0,1,"30"," ","","",0,0,"M","TIME",1,11/20/2021,"AS","GPSD",-77.453187,169.227802,"WGS84","CROZ","CROZ"
1,47953,"Y","N","INC",2,0,1,""," ","","",0,0,"U","",7,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,74774,"Y","M","P/PBN",0,0,0,"30"," ","","",0,0,"M","BS",4,11/20/2021,"AS","GPSD",-77.453184,169.228085,"WGS84","CROZ","CROZ"
1,74869,"Y","M","WBN",0,0,0,"31"," ","","",0,0,"M","TIME",1,11/20/2021,"AS","GB GPSD",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,71381,"Y","B","P/INC",8,0,2,""," ","","",0,0,"F","BS",5,11/20/2021,"GB","SKUA FIXED BAND",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,75431,"Y","M","P/INC",2,0,1,"31","Y","","",0,0,"M","BS",2,11/20/2021,"AS","",-77.453254,169.229761,"WGS84","CROZ","CROZ"
1,74659,"Y","B","P/FBN",0,0,2,""," ","","",0,0,"F","SIZE",1,11/20/2021,"GB","",-77.451339,169.224793,"WGS84","CROZ","CROZ"
1,73352,"Y","B","INC",9,0,2,""," ","","",0,0,"M","TIME",3,11/20/2021,"GB","",0.000000,0.000000,"WGS84","BIRD","CROZ"
1,65778,"Y","M","P/INC",2,0,9,"31"," ","","",0,0,"U","",3,11/20/2021,"AS","GB FLAGGED",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,48840,"Y","B","INC",2,0,9,"BCITY"," ","","",0,0,"M","TIME",0,11/20/2021,"GB","",0.000000,0.000000,"WGS84","CROZ","CROZ"
1,74797,"Y","M","P/INC",1,0,0,"7","Y","","",0,0,"M","BS",4,11/20/2021,"AS","",-77.453040,169.230334,"WGS84","CROZ","CROZ"
